 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
7.000000,0.337616,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,0.000000,0.000000
8.000000,0.312226,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,988,1000,0.988000,0.000000,0.120000
9.000000,0.294993,1000,1000,1.000000,1000,1000,1.000000,863,1000,0.863000,579,863,0.579000,0.000000,4.210000
10.000000,0.264687,1000,1000,1.000000,1000,1000,1.000000,605,1000,0.605000,302,605,0.302000,0.000000,6.980000
11.000000,0.272914,1000,1000,1.000000,1000,1000,1.000000,590,1000,0.590000,278,590,0.278000,0.000000,7.220000
12.000000,0.244430,1000,1000,1.000000,1000,1000,1.000000,114,1000,0.114000,18,114,0.018000,0.000000,9.820000
13.000000,0.217909,1000,1000,1.000000,955,1000,0.955000,9,955,0.009000,2,9,0.002000,0.000000,9.980000
14.000000,0.174355,992,1000,0.992000,371,992,0.371000,1,371,0.001000,0,1,0.000000,0.080000,10.000000
15.000000,0.143154,935,1000,0.935000,152,935,0.152000,0,152,0.000000,0,0,0.000000,0.650000,10.000000
16.000000,0.080466,630,1000,0.630000,30,630,0.030000,0,30,0.000000,0,0,0.000000,3.700000,10.000000
17.000000,0.061793,522,1000,0.522000,5,522,0.005000,0,5,0.000000,0,0,0.000000,4.780000,10.000000
18.000000,0.030378,262,1000,0.262000,2,262,0.002000,0,2,0.000000,0,0,0.000000,7.380000,10.000000
19.000000,0.003548,37,1000,0.037000,0,37,0.000000,0,0,0.000000,0,0,0.000000,9.630000,10.000000
20.000000,0.000092,2,1000,0.002000,0,2,0.000000,0,0,0.000000,0,0,0.000000,9.980000,10.000000
