 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
3.000000,0.420535,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,0.000000,0.000000
4.000000,0.394231,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,999,1000,0.999000,0.000000,0.006320
5.000000,0.376017,1000,1000,1.000000,1000,1000,1.000000,999,1000,0.999000,985,999,0.985000,0.000000,0.094800
6.000000,0.381457,1000,1000,1.000000,1000,1000,1.000000,999,1000,0.999000,978,999,0.978000,0.000000,0.139040
7.000000,0.363872,1000,1000,1.000000,1000,1000,1.000000,935,1000,0.935000,791,935,0.791000,0.000000,1.320880
8.000000,0.305892,1000,1000,1.000000,899,1000,0.899000,337,899,0.337000,195,337,0.195000,0.000000,5.087600
9.000000,0.319832,1000,1000,1.000000,948,1000,0.948000,350,948,0.350000,198,350,0.198000,0.000000,5.068640
10.000000,0.268723,987,1000,0.987000,638,987,0.638000,51,638,0.051000,16,51,0.016000,0.082160,6.218880
11.000000,0.244101,955,1000,0.955000,436,955,0.436000,28,436,0.028000,10,28,0.010000,0.284400,6.256800
12.000000,0.181215,813,1000,0.813000,210,813,0.210000,6,210,0.006000,1,6,0.001000,1.181840,6.313680
13.000000,0.051851,275,1000,0.275000,14,275,0.014000,0,14,0.000000,0,0,0.000000,4.582000,6.320000
14.000000,0.023065,134,1000,0.134000,3,134,0.003000,0,3,0.000000,0,0,0.000000,5.473120,6.320000
15.000000,0.006536,46,1000,0.046000,0,46,0.000000,0,0,0.000000,0,0,0.000000,6.029280,6.320000
16.000000,0.000236,3,1000,0.003000,0,3,0.000000,0,0,0.000000,0,0,0.000000,6.301040,6.320000
