 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
6.000000,0.349008,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,0.000000,0.000000
7.000000,0.332652,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,986,1000,0.986000,0.000000,0.126560
8.000000,0.317819,1000,1000,1.000000,1000,1000,1.000000,987,1000,0.987000,889,987,0.889000,0.000000,1.003440
9.000000,0.303156,1000,1000,1.000000,1000,1000,1.000000,869,1000,0.869000,634,869,0.634000,0.000000,3.308640
10.000000,0.257126,1000,1000,1.000000,990,1000,0.990000,326,990,0.326000,171,326,0.171000,0.000000,7.494160
11.000000,0.249356,1000,1000,1.000000,952,1000,0.952000,45,952,0.045000,10,45,0.010000,0.000000,8.949600
12.000000,0.251105,1000,1000,1.000000,988,1000,0.988000,65,988,0.065000,14,65,0.014000,0.000000,8.913440
13.000000,0.211241,1000,1000,1.000000,646,1000,0.646000,3,646,0.003000,1,3,0.001000,0.000000,9.030960
14.000000,0.164413,920,1000,0.920000,174,920,0.174000,0,174,0.000000,0,0,0.000000,0.723200,9.040000
15.000000,0.078588,549,1000,0.549000,17,549,0.017000,0,17,0.000000,0,0,0.000000,4.077040,9.040000
16.000000,0.129636,775,1000,0.775000,64,775,0.064000,0,64,0.000000,0,0,0.000000,2.034000,9.040000
17.000000,0.059055,423,1000,0.423000,18,423,0.018000,0,18,0.000000,0,0,0.000000,5.216080,9.040000
18.000000,0.001681,14,1000,0.014000,0,14,0.000000,0,0,0.000000,0,0,0.000000,8.913440,9.040000
19.000000,0.001718,16,1000,0.016000,0,16,0.000000,0,0,0.000000,0,0,0.000000,8.895360,9.040000
20.000000,0.000000,0,1000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,9.040000,9.040000
