 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
2.000000,0.390929,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,0.000000,0.000000
3.000000,0.388080,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,0.000000,0.000000
4.000000,0.360067,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,999,1000,0.999000,0.000000,0.005520
5.000000,0.321911,1000,1000,1.000000,1000,1000,1.000000,949,1000,0.949000,858,949,0.858000,0.000000,0.783840
6.000000,0.291601,1000,1000,1.000000,987,1000,0.987000,700,987,0.700000,518,700,0.518000,0.000000,2.660640
7.000000,0.232370,992,1000,0.992000,673,992,0.673000,349,673,0.349000,229,349,0.229000,0.044160,4.255920
8.000000,0.215201,971,1000,0.971000,512,971,0.512000,131,512,0.131000,72,131,0.072000,0.160080,5.122560
9.000000,0.241882,995,1000,0.995000,727,995,0.727000,206,727,0.206000,105,206,0.105000,0.027600,4.940400
10.000000,0.142531,751,1000,0.751000,209,751,0.209000,25,209,0.025000,9,25,0.009000,1.374480,5.470320
11.000000,0.036556,233,1000,0.233000,26,233,0.026000,0,26,0.000000,0,0,0.000000,4.233840,5.520000
12.000000,0.023228,144,1000,0.144000,9,144,0.009000,0,9,0.000000,0,0,0.000000,4.725120,5.520000
13.000000,0.017054,115,1000,0.115000,2,115,0.002000,0,2,0.000000,0,0,0.000000,4.885200,5.520000
14.000000,0.000946,7,1000,0.007000,0,7,0.000000,0,0,0.000000,0,0,0.000000,5.481360,5.520000
