 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-2.000000,0.209849,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-1.000000,0.201131,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
0.000000,0.195142,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
1.000000,0.195178,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
2.000000,0.178085,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
3.000000,0.166291,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
4.000000,0.167449,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
5.000000,0.156299,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
6.000000,0.156419,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
7.000000,0.151092,502,502,1.000000,502,502,1.000000,500,502,0.996016,170,500,0.338645,0.000000,6.613546
8.000000,0.146247,502,502,1.000000,502,502,1.000000,480,502,0.956175,73,480,0.145418,0.000000,8.545817
9.000000,0.126566,502,502,1.000000,502,502,1.000000,1,502,0.001992,0,1,0.000000,0.000000,10.000000
10.000000,0.125056,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,10.000000
11.000000,0.124432,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,10.000000
12.000000,0.109428,502,502,1.000000,495,502,0.986056,0,495,0.000000,0,0,0.000000,0.000000,10.000000
13.000000,0.106089,502,502,1.000000,476,502,0.948207,0,476,0.000000,0,0,0.000000,0.000000,10.000000
14.000000,0.094987,501,502,0.998008,409,501,0.814741,0,409,0.000000,0,0,0.000000,0.019920,10.000000
15.000000,0.089837,474,502,0.944223,372,474,0.741036,0,372,0.000000,0,0,0.000000,0.557769,10.000000
16.000000,0.067211,428,502,0.852590,204,428,0.406375,0,204,0.000000,0,0,0.000000,1.474104,10.000000
17.000000,0.063425,419,502,0.834661,129,419,0.256972,0,129,0.000000,0,0,0.000000,1.653386,10.000000
18.000000,0.051758,380,502,0.756972,78,380,0.155378,0,78,0.000000,0,0,0.000000,2.430279,10.000000
19.000000,0.026017,249,502,0.496016,3,249,0.005976,0,3,0.000000,0,0,0.000000,5.039841,10.000000
20.000000,0.021548,204,502,0.406375,5,204,0.009960,0,5,0.000000,0,0,0.000000,5.936255,10.000000
21.000000,0.009533,100,598,0.167224,0,100,0.000000,0,0,0.000000,0,0,0.000000,8.327759,10.000000
22.000000,0.003342,47,1000,0.047000,0,47,0.000000,0,0,0.000000,0,0,0.000000,9.530000,10.000000
23.000000,0.000186,2,1000,0.002000,0,2,0.000000,0,0,0.000000,0,0,0.000000,9.980000,10.000000
