 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-13.000000,0.235569,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-12.000000,0.233833,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-11.000000,0.227264,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-10.000000,0.223097,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-9.000000,0.217236,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-8.000000,0.209847,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-7.000000,0.200958,502,502,1.000000,502,502,1.000000,502,502,1.000000,495,502,0.986056,0.000000,0.010040
-6.000000,0.192528,502,502,1.000000,502,502,1.000000,484,502,0.964143,416,484,0.828685,0.000000,0.123347
-5.000000,0.183278,502,502,1.000000,492,502,0.980080,334,492,0.665339,70,334,0.139442,0.000000,0.619602
-4.000000,0.158194,502,502,1.000000,268,502,0.533865,34,268,0.067729,2,34,0.003984,0.000000,0.717131
-3.000000,0.131278,459,502,0.914343,79,459,0.157371,1,79,0.001992,0,1,0.000000,0.061673,0.720000
-2.000000,0.067069,286,502,0.569721,1,286,0.001992,0,1,0.000000,0,0,0.000000,0.309801,0.720000
-1.000000,0.018611,100,613,0.163132,0,100,0.000000,0,0,0.000000,0,0,0.000000,0.602545,0.720000
0.000000,0.000472,5,1000,0.005000,0,5,0.000000,0,0,0.000000,0,0,0.000000,0.716400,0.720000
