 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-3.000000,0.222975,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-2.000000,0.210976,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-1.000000,0.207555,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
0.000000,0.205405,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
1.000000,0.181454,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
2.000000,0.178668,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
3.000000,0.165040,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
4.000000,0.171035,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
5.000000,0.163702,502,502,1.000000,502,502,1.000000,502,502,1.000000,499,502,0.994024,0.000000,0.054024
6.000000,0.156771,502,502,1.000000,502,502,1.000000,486,502,0.968127,122,486,0.243028,0.000000,6.843028
7.000000,0.145149,502,502,1.000000,502,502,1.000000,170,502,0.338645,0,170,0.000000,0.000000,9.040000
8.000000,0.143847,502,502,1.000000,502,502,1.000000,93,502,0.185259,0,93,0.000000,0.000000,9.040000
9.000000,0.129491,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,9.040000
10.000000,0.123282,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,9.040000
11.000000,0.125840,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,9.040000
12.000000,0.112033,502,502,1.000000,474,502,0.944223,0,474,0.000000,0,0,0.000000,0.000000,9.040000
13.000000,0.106559,501,502,0.998008,400,501,0.796813,0,400,0.000000,0,0,0.000000,0.018008,9.040000
14.000000,0.083584,454,502,0.904382,155,454,0.308765,0,155,0.000000,0,0,0.000000,0.864382,9.040000
15.000000,0.071706,411,502,0.818725,54,411,0.107570,0,54,0.000000,0,0,0.000000,1.638725,9.040000
16.000000,0.057967,398,502,0.792829,44,398,0.087649,0,44,0.000000,0,0,0.000000,1.872829,9.040000
17.000000,0.058433,389,502,0.774900,37,389,0.073705,0,37,0.000000,0,0,0.000000,2.034900,9.040000
18.000000,0.024340,210,502,0.418327,0,210,0.000000,0,0,0.000000,0,0,0.000000,5.258327,9.040000
19.000000,0.007381,78,1000,0.078000,0,78,0.000000,0,0,0.000000,0,0,0.000000,8.334880,9.040000
20.000000,0.002601,26,1000,0.026000,0,26,0.000000,0,0,0.000000,0,0,0.000000,8.804960,9.040000
21.000000,0.000044,1,1000,0.001000,0,1,0.000000,0,0,0.000000,0,0,0.000000,9.030960,9.040000
