 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-4.000000,0.219720,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-3.000000,0.221349,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-2.000000,0.213461,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-1.000000,0.209470,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
0.000000,0.206559,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
1.000000,0.198447,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
2.000000,0.195750,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
3.000000,0.186553,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
4.000000,0.179487,502,502,1.000000,502,502,1.000000,502,502,1.000000,366,502,0.729084,0.000000,1.885578
5.000000,0.176655,502,502,1.000000,502,502,1.000000,489,502,0.974104,80,489,0.159363,0.000000,5.850837
6.000000,0.162918,502,502,1.000000,502,502,1.000000,8,502,0.015936,0,8,0.000000,0.000000,6.960000
7.000000,0.149891,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,6.960000
8.000000,0.138162,502,502,1.000000,500,502,0.996016,0,500,0.000000,0,0,0.000000,0.000000,6.960000
9.000000,0.130670,502,502,1.000000,329,502,0.655378,0,329,0.000000,0,0,0.000000,0.000000,6.960000
10.000000,0.126964,502,502,1.000000,405,502,0.806773,0,405,0.000000,0,0,0.000000,0.000000,6.960000
11.000000,0.109440,489,502,0.974104,136,489,0.270916,0,136,0.000000,0,0,0.000000,0.180239,6.960000
12.000000,0.092093,441,502,0.878486,9,441,0.017928,0,9,0.000000,0,0,0.000000,0.845737,6.960000
13.000000,0.039657,258,502,0.513944,1,258,0.001992,0,1,0.000000,0,0,0.000000,3.382948,6.960000
14.000000,0.009839,79,1000,0.079000,0,79,0.000000,0,0,0.000000,0,0,0.000000,6.410160,6.960000
15.000000,0.000547,5,1000,0.005000,0,5,0.000000,0,0,0.000000,0,0,0.000000,6.925200,6.960000
