 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-9.000000,0.225059,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-8.000000,0.217723,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-7.000000,0.212918,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-6.000000,0.203266,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-5.000000,0.194250,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-4.000000,0.186207,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-3.000000,0.174508,502,502,1.000000,502,502,1.000000,502,502,1.000000,474,502,0.944223,0.000000,0.142789
-2.000000,0.157656,502,502,1.000000,501,502,0.998008,385,501,0.766932,78,385,0.155378,0.000000,2.162231
-1.000000,0.145453,502,502,1.000000,489,502,0.974104,95,489,0.189243,1,95,0.001992,0.000000,2.554900
0.000000,0.133797,502,502,1.000000,312,502,0.621514,1,312,0.001992,0,1,0.000000,0.000000,2.560000
1.000000,0.105016,492,502,0.980080,7,492,0.013944,0,7,0.000000,0,0,0.000000,0.050996,2.560000
2.000000,0.059609,369,502,0.735060,0,369,0.000000,0,0,0.000000,0,0,0.000000,0.678247,2.560000
3.000000,0.016090,122,502,0.243028,0,122,0.000000,0,0,0.000000,0,0,0.000000,1.937849,2.560000
4.000000,0.000750,8,1000,0.008000,0,8,0.000000,0,0,0.000000,0,0,0.000000,2.539520,2.560000
