 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-11.000000,0.231410,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-10.000000,0.230972,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-9.000000,0.222125,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-8.000000,0.215715,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-7.000000,0.209306,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-6.000000,0.199090,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-5.000000,0.189056,502,502,1.000000,502,502,1.000000,501,502,0.998008,494,501,0.984064,0.000000,0.022948
-4.000000,0.186361,502,502,1.000000,502,502,1.000000,492,502,0.980080,366,492,0.729084,0.000000,0.390120
-3.000000,0.164972,502,502,1.000000,484,502,0.964143,196,484,0.390438,18,196,0.035857,0.000000,1.388367
-2.000000,0.145396,500,502,0.996016,150,500,0.298805,2,150,0.003984,0,2,0.000000,0.005737,1.440000
-1.000000,0.109896,461,502,0.918327,4,461,0.007968,0,4,0.000000,0,0,0.000000,0.117610,1.440000
0.000000,0.068056,340,502,0.677291,0,340,0.000000,0,0,0.000000,0,0,0.000000,0.464701,1.440000
1.000000,0.009333,68,1000,0.068000,0,68,0.000000,0,0,0.000000,0,0,0.000000,1.342080,1.440000
2.000000,0.000056,1,1000,0.001000,0,1,0.000000,0,0,0.000000,0,0,0.000000,1.438560,1.440000
