 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-1.000000,0.203362,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
0.000000,0.199328,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
1.000000,0.195132,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
2.000000,0.184514,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
3.000000,0.175254,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
4.000000,0.161298,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
5.000000,0.160200,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
6.000000,0.149335,502,502,1.000000,502,502,1.000000,502,502,1.000000,499,502,0.994024,0.000000,0.063586
7.000000,0.149001,502,502,1.000000,502,502,1.000000,502,502,1.000000,501,502,0.998008,0.000000,0.021195
8.000000,0.133403,502,502,1.000000,502,502,1.000000,333,502,0.663347,2,333,0.003984,0.000000,10.597610
9.000000,0.131351,502,502,1.000000,502,502,1.000000,137,502,0.272908,0,137,0.000000,0.000000,10.640000
10.000000,0.126323,502,502,1.000000,502,502,1.000000,14,502,0.027888,0,14,0.000000,0.000000,10.640000
11.000000,0.109585,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,10.640000
12.000000,0.113977,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,10.640000
13.000000,0.109489,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,10.640000
14.000000,0.099485,502,502,1.000000,487,502,0.970120,0,487,0.000000,0,0,0.000000,0.000000,10.640000
15.000000,0.099003,502,502,1.000000,482,502,0.960159,0,482,0.000000,0,0,0.000000,0.000000,10.640000
16.000000,0.079174,464,502,0.924303,364,464,0.725100,0,364,0.000000,0,0,0.000000,0.805418,10.640000
17.000000,0.063179,419,502,0.834661,268,419,0.533865,0,268,0.000000,0,0,0.000000,1.759203,10.640000
18.000000,0.062663,412,502,0.820717,277,412,0.551793,0,277,0.000000,0,0,0.000000,1.907570,10.640000
19.000000,0.055086,402,502,0.800797,152,402,0.302789,0,152,0.000000,0,0,0.000000,2.119522,10.640000
20.000000,0.044526,363,502,0.723108,63,363,0.125498,0,63,0.000000,0,0,0.000000,2.946135,10.640000
21.000000,0.019924,229,502,0.456175,7,229,0.013944,0,7,0.000000,0,0,0.000000,5.786295,10.640000
22.000000,0.008990,112,502,0.223108,0,112,0.000000,0,0,0.000000,0,0,0.000000,8.266135,10.640000
23.000000,0.005556,76,1000,0.076000,0,76,0.000000,0,0,0.000000,0,0,0.000000,9.831360,10.640000
24.000000,0.000000,0,1000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,10.640000,10.640000
