 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-2.000000,0.221383,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-1.000000,0.207840,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
0.000000,0.207143,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
1.000000,0.190637,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
2.000000,0.188581,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
3.000000,0.181132,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
4.000000,0.177820,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
5.000000,0.169144,502,502,1.000000,502,502,1.000000,502,502,1.000000,448,502,0.892430,0.000000,0.903586
6.000000,0.157990,502,502,1.000000,502,502,1.000000,483,502,0.962151,46,483,0.091633,0.000000,7.630279
7.000000,0.151618,502,502,1.000000,502,502,1.000000,75,502,0.149402,0,75,0.000000,0.000000,8.400000
8.000000,0.147854,502,502,1.000000,502,502,1.000000,2,502,0.003984,0,2,0.000000,0.000000,8.400000
9.000000,0.136592,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,8.400000
10.000000,0.133370,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,8.400000
11.000000,0.126751,502,502,1.000000,479,502,0.954183,0,479,0.000000,0,0,0.000000,0.000000,8.400000
12.000000,0.114186,502,502,1.000000,422,502,0.840637,0,422,0.000000,0,0,0.000000,0.000000,8.400000
13.000000,0.087956,454,502,0.904382,167,454,0.332669,0,167,0.000000,0,0,0.000000,0.803187,8.400000
14.000000,0.072811,421,502,0.838645,45,421,0.089641,0,45,0.000000,0,0,0.000000,1.355378,8.400000
15.000000,0.060176,384,502,0.764940,13,384,0.025896,0,13,0.000000,0,0,0.000000,1.974502,8.400000
16.000000,0.054590,355,502,0.707171,9,355,0.017928,0,9,0.000000,0,0,0.000000,2.459761,8.400000
17.000000,0.006642,67,1000,0.067000,0,67,0.000000,0,0,0.000000,0,0,0.000000,7.837200,8.400000
18.000000,0.003867,32,1000,0.032000,0,32,0.000000,0,0,0.000000,0,0,0.000000,8.131200,8.400000
19.000000,0.002629,26,1000,0.026000,0,26,0.000000,0,0,0.000000,0,0,0.000000,8.181600,8.400000
20.000000,0.000168,1,1000,0.001000,0,1,0.000000,0,0,0.000000,0,0,0.000000,8.391600,8.400000
