 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-6.000000,0.210230,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-5.000000,0.217652,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-4.000000,0.210857,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-3.000000,0.214446,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-2.000000,0.192674,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-1.000000,0.182531,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
0.000000,0.175361,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
1.000000,0.173351,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
2.000000,0.160632,502,502,1.000000,502,502,1.000000,502,502,1.000000,406,502,0.808765,0.000000,1.055618
3.000000,0.147594,502,502,1.000000,502,502,1.000000,120,502,0.239044,0,120,0.000000,0.000000,5.520000
4.000000,0.131355,502,502,1.000000,487,502,0.970120,0,487,0.000000,0,0,0.000000,0.000000,5.520000
5.000000,0.117889,502,502,1.000000,157,502,0.312749,0,157,0.000000,0,0,0.000000,0.000000,5.520000
6.000000,0.112147,502,502,1.000000,65,502,0.129482,0,65,0.000000,0,0,0.000000,0.000000,5.520000
7.000000,0.079362,464,502,0.924303,0,464,0.000000,0,0,0.000000,0,0,0.000000,0.417849,5.520000
8.000000,0.015368,135,502,0.268924,0,135,0.000000,0,0,0.000000,0,0,0.000000,4.035538,5.520000
9.000000,0.010129,93,1000,0.093000,0,93,0.000000,0,0,0.000000,0,0,0.000000,5.006640,5.520000
10.000000,0.001411,15,1000,0.015000,0,15,0.000000,0,0,0.000000,0,0,0.000000,5.437200,5.520000
11.000000,0.000000,0,1000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,5.520000,5.520000
