 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-2.000000,0.216113,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
-1.000000,0.202740,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
0.000000,0.201930,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
1.000000,0.193392,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
2.000000,0.175495,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
3.000000,0.173935,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
4.000000,0.176831,502,502,1.000000,502,502,1.000000,502,502,1.000000,502,502,1.000000,0.000000,0.000000
5.000000,0.156219,502,502,1.000000,502,502,1.000000,498,502,0.992032,325,498,0.647410,0.000000,2.961753
6.000000,0.155073,502,502,1.000000,502,502,1.000000,412,502,0.820717,28,412,0.055777,0.000000,7.931474
7.000000,0.152994,502,502,1.000000,502,502,1.000000,60,502,0.119522,0,60,0.000000,0.000000,8.400000
8.000000,0.140699,502,502,1.000000,502,502,1.000000,8,502,0.015936,0,8,0.000000,0.000000,8.400000
9.000000,0.134585,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,8.400000
10.000000,0.129910,502,502,1.000000,502,502,1.000000,0,502,0.000000,0,0,0.000000,0.000000,8.400000
11.000000,0.115635,502,502,1.000000,429,502,0.854582,0,429,0.000000,0,0,0.000000,0.000000,8.400000
12.000000,0.101699,488,502,0.972112,196,488,0.390438,0,196,0.000000,0,0,0.000000,0.234263,8.400000
13.000000,0.097460,476,502,0.948207,242,476,0.482072,0,242,0.000000,0,0,0.000000,0.435060,8.400000
14.000000,0.083080,439,502,0.874502,80,439,0.159363,0,80,0.000000,0,0,0.000000,1.054183,8.400000
15.000000,0.030857,240,502,0.478088,4,240,0.007968,0,4,0.000000,0,0,0.000000,4.384064,8.400000
16.000000,0.026537,212,502,0.422311,1,212,0.001992,0,1,0.000000,0,0,0.000000,4.852590,8.400000
17.000000,0.007988,81,1000,0.081000,0,81,0.000000,0,0,0.000000,0,0,0.000000,7.719600,8.400000
18.000000,0.003848,47,1000,0.047000,1,47,0.001000,0,1,0.000000,0,0,0.000000,8.005200,8.400000
19.000000,0.001733,23,1000,0.023000,0,23,0.000000,0,0,0.000000,0,0,0.000000,8.206800,8.400000
20.000000,0.000398,4,1000,0.004000,0,4,0.000000,0,0,0.000000,0,0,0.000000,8.366400,8.400000
