 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-3.000000,0.400432,10000,10000,1.000000,10000,10000,1.000000,9999,10000,0.999900,9994,9999,0.999400,0.000000,0.000864
-2.000000,0.381921,10000,10000,1.000000,9994,10000,0.999400,9958,9994,0.995800,9882,9958,0.988200,0.000000,0.016992
-1.000000,0.366744,10000,10000,1.000000,9954,10000,0.995400,9773,9954,0.977300,9455,9773,0.945500,0.000000,0.078480
0.000000,0.335910,9976,10000,0.997600,9506,9976,0.950600,8738,9506,0.873800,7554,8738,0.755400,0.003456,0.352224
1.000000,0.306664,9779,10000,0.977900,8579,9779,0.857900,6931,8579,0.693100,4833,6931,0.483300,0.031824,0.744048
2.000000,0.252776,8841,10000,0.884100,6376,8841,0.637600,4127,6376,0.412700,1990,4127,0.199000,0.166896,1.153440
3.000000,0.190492,7239,10000,0.723900,4203,7239,0.420300,2030,4203,0.203000,696,2030,0.069600,0.397584,1.339776
4.000000,0.120330,4872,10000,0.487200,2141,4872,0.214100,598,2141,0.059800,99,598,0.009900,0.738432,1.425744
5.000000,0.069401,3123,10000,0.312300,1017,3123,0.101700,189,1017,0.018900,30,189,0.003000,0.990288,1.435680
6.000000,0.044490,2074,10000,0.207400,467,2074,0.046700,54,467,0.005400,4,54,0.000400,1.141344,1.439424
7.000000,0.019507,1038,10000,0.103800,135,1038,0.013500,6,135,0.000600,0,6,0.000000,1.290528,1.440000
8.000000,0.008196,466,10000,0.046600,36,466,0.003600,3,36,0.000300,0,3,0.000000,1.372896,1.440000
9.000000,0.004137,248,10000,0.024800,9,248,0.000900,0,9,0.000000,0,0,0.000000,1.404288,1.440000
10.000000,0.001169,80,10000,0.008000,5,80,0.000500,0,5,0.000000,0,0,0.000000,1.428480,1.440000
11.000000,0.000282,24,10000,0.002400,0,24,0.000000,0,0,0.000000,0,0,0.000000,1.436544,1.440000
12.000000,0.000034,3,10000,0.000300,0,3,0.000000,0,0,0.000000,0,0,0.000000,1.439568,1.440000
13.000000,0.000000,0,10000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,1.440000,1.440000
