 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
7.000000,0.333448,10000,10000,1.000000,10000,10000,1.000000,10000,10000,1.000000,10000,10000,1.000000,0.000000,0.000000
8.000000,0.316004,10000,10000,1.000000,10000,10000,1.000000,10000,10000,1.000000,9982,10000,0.998200,0.000000,0.019152
9.000000,0.268051,10000,10000,1.000000,10000,10000,1.000000,9439,10000,0.943900,8346,9439,0.834600,0.000000,1.759856
10.000000,0.242943,10000,10000,1.000000,10000,10000,1.000000,5492,10000,0.549200,2950,5492,0.295000,0.000000,7.501200
11.000000,0.243290,10000,10000,1.000000,10000,10000,1.000000,3739,10000,0.373900,1257,3739,0.125700,0.000000,9.302552
12.000000,0.229036,10000,10000,1.000000,9999,10000,0.999900,1015,9999,0.101500,179,1015,0.017900,0.000000,10.449544
13.000000,0.217511,10000,10000,1.000000,9947,10000,0.994700,216,9947,0.021600,30,216,0.003000,0.000000,10.608080
14.000000,0.199745,10000,10000,1.000000,9356,10000,0.935600,83,9356,0.008300,6,83,0.000600,0.000000,10.633616
15.000000,0.181187,9995,10000,0.999500,7530,9995,0.753000,9,7530,0.000900,1,9,0.000100,0.005320,10.638936
16.000000,0.135462,9488,10000,0.948800,1559,9488,0.155900,0,1559,0.000000,0,0,0.000000,0.544768,10.640000
17.000000,0.112048,8721,10000,0.872100,724,8721,0.072400,0,724,0.000000,0,0,0.000000,1.360856,10.640000
18.000000,0.069182,6297,10000,0.629700,132,6297,0.013200,0,132,0.000000,0,0,0.000000,3.939992,10.640000
19.000000,0.005672,688,10000,0.068800,0,688,0.000000,0,0,0.000000,0,0,0.000000,9.907968,10.640000
20.000000,0.002841,342,10000,0.034200,0,342,0.000000,0,0,0.000000,0,0,0.000000,10.276112,10.640000
21.000000,0.000336,48,10000,0.004800,0,48,0.000000,0,0,0.000000,0,0,0.000000,10.588928,10.640000
22.000000,0.000008,1,10000,0.000100,0,1,0.000000,0,0,0.000000,0,0,0.000000,10.638936,10.640000
23.000000,0.000000,0,10000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,10.640000,10.640000
