 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
1.000000,0.421750,10000,10000,1.000000,10000,10000,1.000000,10000,10000,1.000000,10000,10000,1.000000,0.000000,0.000000
2.000000,0.396241,10000,10000,1.000000,10000,10000,1.000000,9997,10000,0.999700,9985,9997,0.998500,0.000000,0.005640
3.000000,0.368754,10000,10000,1.000000,9988,10000,0.998800,9629,9988,0.962900,9247,9629,0.924700,0.000000,0.283128
4.000000,0.375137,10000,10000,1.000000,9936,10000,0.993600,9158,9936,0.915800,8478,9158,0.847800,0.000000,0.572272
5.000000,0.329698,9959,10000,0.995900,8656,9959,0.865600,6541,8656,0.654100,5452,6541,0.545200,0.015416,1.710048
6.000000,0.311158,9915,10000,0.991500,8212,9915,0.821200,5255,8212,0.525500,3848,5255,0.384800,0.031960,2.313152
7.000000,0.310748,9819,10000,0.981900,7792,9819,0.779200,4050,7792,0.405000,2509,4050,0.250900,0.068056,2.816616
8.000000,0.156895,6320,10000,0.632000,2556,6320,0.255600,925,2556,0.092500,482,925,0.048200,1.383680,3.578768
9.000000,0.033805,1696,10000,0.169600,256,1696,0.025600,67,256,0.006700,17,67,0.001700,3.122304,3.753608
10.000000,0.067053,2920,10000,0.292000,552,2920,0.055200,141,552,0.014100,42,141,0.004200,2.662080,3.744208
11.000000,0.011629,599,10000,0.059900,56,599,0.005600,7,56,0.000700,2,7,0.000200,3.534776,3.759248
12.000000,0.004401,231,10000,0.023100,17,231,0.001700,1,17,0.000100,0,1,0.000000,3.673144,3.760000
13.000000,0.001474,83,10000,0.008300,2,83,0.000200,0,2,0.000000,0,0,0.000000,3.728792,3.760000
14.000000,0.000051,4,10000,0.000400,0,4,0.000000,0,0,0.000000,0,0,0.000000,3.758496,3.760000
15.000000,0.000000,0,10000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,3.760000,3.760000
