 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
2.000000,0.383803,10000,10000,1.000000,10000,10000,1.000000,10000,10000,1.000000,9999,10000,0.999900,0.000000,0.000488
3.000000,0.367718,10000,10000,1.000000,10000,10000,1.000000,9988,10000,0.998800,9910,9988,0.991000,0.000000,0.043920
4.000000,0.336616,10000,10000,1.000000,9998,10000,0.999800,9598,9998,0.959800,9061,9598,0.906100,0.000000,0.458232
5.000000,0.358567,10000,10000,1.000000,10000,10000,1.000000,9692,10000,0.969200,9071,9692,0.907100,0.000000,0.453352
6.000000,0.286136,9996,10000,0.999600,9183,9996,0.918300,5519,9183,0.551900,3874,5519,0.387400,0.001952,2.989488
7.000000,0.272112,9980,10000,0.998000,8448,9980,0.844800,4034,8448,0.403400,2533,4034,0.253300,0.009760,3.643896
8.000000,0.207564,9079,10000,0.907900,4514,9079,0.451400,1281,4514,0.128100,645,1281,0.064500,0.449448,4.565240
9.000000,0.160690,7716,10000,0.771600,2666,7716,0.266600,579,2666,0.057900,259,579,0.025900,1.114592,4.753608
10.000000,0.079228,4221,10000,0.422100,701,4221,0.070100,103,701,0.010300,30,103,0.003000,2.820152,4.865360
11.000000,0.017444,1080,10000,0.108000,53,1080,0.005300,6,53,0.000600,2,6,0.000200,4.352960,4.879024
12.000000,0.018451,1099,10000,0.109900,64,1099,0.006400,8,64,0.000800,2,8,0.000200,4.343688,4.879024
13.000000,0.007568,479,10000,0.047900,23,479,0.002300,4,23,0.000400,1,4,0.000100,4.646248,4.879512
14.000000,0.001840,131,10000,0.013100,3,131,0.000300,0,3,0.000000,0,0,0.000000,4.816072,4.880000
15.000000,0.000035,3,10000,0.000300,0,3,0.000000,0,0,0.000000,0,0,0.000000,4.878536,4.880000
16.000000,0.000053,5,10000,0.000500,0,5,0.000000,0,0,0.000000,0,0,0.000000,4.877560,4.880000
17.000000,0.000001,1,10000,0.000100,0,1,0.000000,0,0,0.000000,0,0,0.000000,4.879512,4.880000
18.000000,0.000000,0,10000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,4.880000,4.880000
