 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
7.000000,0.317364,10000,10000,1.000000,10000,10000,1.000000,10000,10000,1.000000,9999,10000,0.999900,0.000000,0.001000
8.000000,0.298363,10000,10000,1.000000,10000,10000,1.000000,9959,10000,0.995900,9704,9959,0.970400,0.000000,0.296000
9.000000,0.304258,10000,10000,1.000000,10000,10000,1.000000,9728,10000,0.972800,7995,9728,0.799500,0.000000,2.005000
10.000000,0.279735,10000,10000,1.000000,10000,10000,1.000000,6588,10000,0.658800,3063,6588,0.306300,0.000000,6.937000
11.000000,0.238604,10000,10000,1.000000,9983,10000,0.998300,1566,9983,0.156600,410,1566,0.041000,0.000000,9.590000
12.000000,0.232602,10000,10000,1.000000,9934,10000,0.993400,498,9934,0.049800,88,498,0.008800,0.000000,9.912000
13.000000,0.203510,9997,10000,0.999700,8060,9997,0.806000,99,8060,0.009900,18,99,0.001800,0.003000,9.982000
14.000000,0.186570,9979,10000,0.997900,5616,9979,0.561600,4,5616,0.000400,0,4,0.000000,0.021000,10.000000
15.000000,0.171276,9850,10000,0.985000,3410,9850,0.341000,0,3410,0.000000,0,0,0.000000,0.150000,10.000000
16.000000,0.141381,9158,10000,0.915800,1181,9158,0.118100,0,1181,0.000000,0,0,0.000000,0.842000,10.000000
17.000000,0.066429,5384,10000,0.538400,120,5384,0.012000,0,120,0.000000,0,0,0.000000,4.616000,10.000000
18.000000,0.025667,2265,10000,0.226500,19,2265,0.001900,0,19,0.000000,0,0,0.000000,7.735000,10.000000
19.000000,0.000736,85,10000,0.008500,0,85,0.000000,0,0,0.000000,0,0,0.000000,9.915000,10.000000
20.000000,0.000164,19,10000,0.001900,0,19,0.000000,0,0,0.000000,0,0,0.000000,9.981000,10.000000
21.000000,0.000000,0,10000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,10.000000,10.000000
