 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-6.000000,0.407956,10000,10000,1.000000,9998,10000,0.999800,9977,9998,0.997700,9916,9977,0.991600,0.000000,0.002688
-5.000000,0.382669,9983,10000,0.998300,9889,9983,0.988900,9649,9889,0.964900,9146,9649,0.914600,0.000544,0.027328
-4.000000,0.363956,9941,10000,0.994100,9553,9941,0.955300,8656,9553,0.865600,7370,8656,0.737000,0.001888,0.084160
-3.000000,0.334950,9765,10000,0.976500,8792,9765,0.879200,7060,8792,0.706000,5274,7060,0.527400,0.007520,0.151232
-2.000000,0.308894,9269,10000,0.926900,7544,9269,0.754400,5203,7544,0.520300,3422,5203,0.342200,0.023392,0.210496
-1.000000,0.247603,8105,10000,0.810500,5322,8105,0.532200,2853,5322,0.285300,1599,2853,0.159900,0.060640,0.268832
0.000000,0.171591,6172,10000,0.617200,2671,6172,0.267100,992,2671,0.099200,469,992,0.046900,0.122496,0.304992
1.000000,0.124259,4616,10000,0.461600,1308,4616,0.130800,358,1308,0.035800,134,358,0.013400,0.172288,0.315712
2.000000,0.091622,3535,10000,0.353500,631,3535,0.063100,111,631,0.011100,27,111,0.002700,0.206880,0.319136
3.000000,0.050713,2106,10000,0.210600,219,2106,0.021900,22,219,0.002200,7,22,0.000700,0.252608,0.319776
4.000000,0.028681,1270,10000,0.127000,63,1270,0.006300,8,63,0.000800,2,8,0.000200,0.279360,0.319936
5.000000,0.012784,619,10000,0.061900,21,619,0.002100,2,21,0.000200,1,2,0.000100,0.300192,0.319968
6.000000,0.007028,334,10000,0.033400,4,334,0.000400,1,4,0.000100,0,1,0.000000,0.309312,0.320000
7.000000,0.001472,83,10000,0.008300,0,83,0.000000,0,0,0.000000,0,0,0.000000,0.317344,0.320000
8.000000,0.000603,32,10000,0.003200,0,32,0.000000,0,0,0.000000,0,0,0.000000,0.318976,0.320000
9.000000,0.000216,16,10000,0.001600,0,16,0.000000,0,0,0.000000,0,0,0.000000,0.319488,0.320000
10.000000,0.000156,5,10000,0.000500,0,5,0.000000,0,0,0.000000,0,0,0.000000,0.319840,0.320000
11.000000,0.000000,1,10000,0.000100,0,1,0.000000,0,0,0.000000,0,0,0.000000,0.319968,0.320000
12.000000,0.000000,0,10000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,0.320000,0.320000
