 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-3.000000,0.373006,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,0.000000,0.000000
-2.000000,0.311574,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,0.000000,0.000000
-1.000000,0.307472,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,990,1000,0.990000,0.000000,0.100000
0.000000,0.313039,1000,1000,1.000000,1000,1000,1.000000,994,1000,0.994000,970,994,0.970000,0.000000,0.300000
1.000000,0.298462,1000,1000,1.000000,1000,1000,1.000000,903,1000,0.903000,592,903,0.592000,0.000000,4.080000
2.000000,0.262562,1000,1000,1.000000,1000,1000,1.000000,312,1000,0.312000,101,312,0.101000,0.000000,8.990000
3.000000,0.248106,1000,1000,1.000000,999,1000,0.999000,176,999,0.176000,48,176,0.048000,0.000000,9.520000
4.000000,0.235591,1000,1000,1.000000,997,1000,0.997000,49,997,0.049000,8,49,0.008000,0.000000,9.920000
5.000000,0.212486,1000,1000,1.000000,913,1000,0.913000,8,913,0.008000,0,8,0.000000,0.000000,10.000000
6.000000,0.189837,998,1000,0.998000,647,998,0.647000,2,647,0.002000,0,2,0.000000,0.020000,10.000000
7.000000,0.102790,743,1000,0.743000,35,743,0.035000,0,35,0.000000,0,0,0.000000,2.570000,10.000000
8.000000,0.078028,607,1000,0.607000,10,607,0.010000,0,10,0.000000,0,0,0.000000,3.930000,10.000000
9.000000,0.011205,109,1000,0.109000,0,109,0.000000,0,0,0.000000,0,0,0.000000,8.910000,10.000000
10.000000,0.006511,69,1000,0.069000,0,69,0.000000,0,0,0.000000,0,0,0.000000,9.310000,10.000000
11.000000,0.000354,4,1000,0.004000,0,4,0.000000,0,0,0.000000,0,0,0.000000,9.960000,10.000000
12.000000,0.001712,18,1000,0.018000,0,18,0.000000,0,0,0.000000,0,0,0.000000,9.820000,10.000000
13.000000,0.000000,0,1000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,10.000000,10.000000
