 SNR, Ber, error1,trials,Bler1,error2,trials,Bler2,error3,trials,Bler3,error4,trials,Bler4,Throughput without HARQ,Throughput
-5.000000,0.411460,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,0.000000,0.000000
-4.000000,0.398326,1000,1000,1.000000,1000,1000,1.000000,1000,1000,1.000000,999,1000,0.999000,0.000000,0.006320
-3.000000,0.378566,1000,1000,1.000000,1000,1000,1.000000,994,1000,0.994000,983,994,0.983000,0.000000,0.107440
-2.000000,0.376940,1000,1000,1.000000,1000,1000,1.000000,973,1000,0.973000,898,973,0.898000,0.000000,0.644640
-1.000000,0.355076,1000,1000,1.000000,1000,1000,1.000000,806,1000,0.806000,593,806,0.593000,0.000000,2.572240
0.000000,0.326884,1000,1000,1.000000,980,1000,0.980000,470,980,0.470000,288,470,0.288000,0.000000,4.499840
1.000000,0.285644,995,1000,0.995000,763,995,0.763000,106,763,0.106000,43,106,0.043000,0.031600,6.048240
2.000000,0.199848,860,1000,0.860000,273,860,0.273000,24,273,0.024000,15,24,0.015000,0.884800,6.225200
3.000000,0.119109,569,1000,0.569000,67,569,0.067000,2,67,0.002000,0,2,0.000000,2.723920,6.320000
4.000000,0.040984,229,1000,0.229000,7,229,0.007000,0,7,0.000000,0,0,0.000000,4.872720,6.320000
5.000000,0.020150,116,1000,0.116000,2,116,0.002000,0,2,0.000000,0,0,0.000000,5.586880,6.320000
6.000000,0.001690,11,1000,0.011000,0,11,0.000000,0,0,0.000000,0,0,0.000000,6.250480,6.320000
7.000000,0.003612,26,1000,0.026000,0,26,0.000000,0,0,0.000000,0,0,0.000000,6.155680,6.320000
8.000000,0.000000,0,1000,0.000000,0,0,0.000000,0,0,0.000000,0,0,0.000000,6.320000,6.320000
